Mapping parameters for Donax trunculus (truncate donax)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37 |  51,
Bounding Box (NSWE): ,61,12,-18,44

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Donax,trunculus,31.25,31.75,1303:111:2,0.72
Donax,trunculus,31.75,30.75,1303:110:4,0.79
Donax,trunculus,31.75,30.25,1303:110:3,0.79
Donax,trunculus,31.25,30.75,1303:110:2,0.78
Donax,trunculus,38.25,26.75,1302:486:2,0.79
Donax,trunculus,37.25,27.75,1302:477:2,0.64
Donax,trunculus,37.75,26.25,1302:476:3,0.67
Donax,trunculus,37.75,25.75,1302:475:4,0.67
Donax,trunculus,36.75,29.25,1302:469:3,0.65
Donax,trunculus,36.75,25.75,1302:465:4,0.75
Donax,trunculus,36.25,25.75,1302:465:2,0.72
Donax,trunculus,35.25,25.75,1302:455:2,0.64
Donax,trunculus,35.25,25.25,1302:455:1,0.69
Donax,trunculus,35.25,24.75,1302:354:2,0.74
Donax,trunculus,35.25,24.25,1302:354:1,0.66
Donax,trunculus,35.25,23.75,1302:353:2,0.66
Donax,trunculus,31.25,28.75,1302:218:2,0.63
Donax,trunculus,30.75,28.75,1302:208:4,0.60
Donax,trunculus,32.25,24.25,1302:124:1,0.65
Donax,trunculus,32.75,23.25,1302:123:3,0.78
Donax,trunculus,32.25,23.75,1302:123:2,0.70
Donax,trunculus,32.25,23.25,1302:123:1,0.76
Donax,trunculus,35.25,12.25,1301:352:1,0.76
Donax,trunculus,34.25,10.75,1301:140:2,0.78
Donax,trunculus,47.25,-3.25,7400:373:1,0.86
Donax,trunculus,46.25,-3.75,7400:363:2,1.00
Donax,trunculus,46.75,-2.25,7400:362:3,0.92
Donax,trunculus,46.75,-1.75,7400:361:4,0.85
Donax,trunculus,46.25,-1.75,7400:361:2,1.00
Donax,trunculus,46.25,-1.25,7400:361:1,1.00
Donax,trunculus,45.75,-3.75,7400:353:4,1.00
Donax,trunculus,45.75,-3.25,7400:353:3,1.00
Donax,trunculus,45.25,-2.75,7400:352:2,1.00
Donax,trunculus,45.25,-2.25,7400:352:1,1.00
Donax,trunculus,45.75,-1.25,7400:351:3,1.00
Donax,trunculus,45.25,-1.25,7400:351:1,0.82
Donax,trunculus,45.25,-0.75,7400:350:2,1.00
Donax,trunculus,43.25,-9.25,7400:239:1,1.00
Donax,trunculus,43.75,-8.25,7400:238:3,1.00
Donax,trunculus,43.25,-8.75,7400:238:2,1.00
Donax,trunculus,43.25,-8.25,7400:238:1,1.00
Donax,trunculus,43.75,-7.75,7400:237:4,1.00
Donax,trunculus,43.75,-7.25,7400:237:3,1.00
Donax,trunculus,43.75,-6.75,7400:236:4,1.00
Donax,trunculus,43.75,-6.25,7400:236:3,1.00
Donax,trunculus,43.75,-5.75,7400:235:4,1.00
Donax,trunculus,43.75,-5.25,7400:235:3,1.00
Donax,trunculus,42.75,-9.25,7400:229:3,1.00
Donax,trunculus,42.25,-8.75,7400:228:2,0.94
Donax,trunculus,41.75,-9.25,7400:219:3,0.97
Donax,trunculus,41.75,-8.75,7400:218:4,0.87
Donax,trunculus,40.75,-9.25,7400:209:3,1.00
Donax,trunculus,40.75,-8.75,7400:208:4,0.86
Donax,trunculus,40.25,-8.75,7400:208:2,0.93
Donax,trunculus,44.75,-1.25,7400:141:3,0.91
Donax,trunculus,44.25,-1.25,7400:141:1,1.00
Donax,trunculus,43.75,-4.75,7400:134:4,1.00
Donax,trunculus,43.25,-4.75,7400:134:2,1.00
Donax,trunculus,43.25,-4.25,7400:134:1,1.00
Donax,trunculus,43.75,-3.75,7400:133:4,1.00
Donax,trunculus,43.75,-3.25,7400:133:3,1.00
Donax,trunculus,43.25,-3.75,7400:133:2,1.00
Donax,trunculus,43.25,-3.25,7400:133:1,1.00
Donax,trunculus,43.75,-2.75,7400:132:4,1.00
Donax,trunculus,43.25,-2.75,7400:132:2,1.00
Donax,trunculus,43.25,-2.25,7400:132:1,1.00
Donax,trunculus,43.75,-1.75,7400:131:4,1.00
Donax,trunculus,43.75,-1.25,7400:131:3,1.00
Donax,trunculus,43.25,-1.75,7400:131:2,1.00
Donax,trunculus,39.75,-9.25,7300:499:3,1.00
Donax,trunculus,39.25,-9.25,7300:499:1,1.00
Donax,trunculus,39.75,-8.75,7300:498:4,0.98
Donax,trunculus,38.75,-9.25,7300:489:3,1.00
Donax,trunculus,38.25,-9.25,7300:489:1,1.00
Donax,trunculus,38.75,-8.75,7300:488:4,1.00
Donax,trunculus,38.25,-8.75,7300:488:2,1.00
Donax,trunculus,37.75,-8.75,7300:478:4,1.00
Donax,trunculus,37.25,-8.75,7300:478:2,1.00
Donax,trunculus,37.25,-8.25,7300:478:1,1.00
Donax,trunculus,37.25,-7.75,7300:477:2,1.00
Donax,trunculus,37.25,-7.25,7300:477:1,1.00
Donax,trunculus,37.25,-6.75,7300:476:2,1.00
Donax,trunculus,36.75,-8.25,7300:468:3,1.00
Donax,trunculus,36.75,-7.75,7300:467:4,1.00
Donax,trunculus,36.75,-6.75,7300:466:4,1.00
Donax,trunculus,36.75,-6.25,7300:466:3,1.00
Donax,trunculus,36.25,-6.25,7300:466:1,1.00
Donax,trunculus,36.25,-5.75,7300:465:2,1.00
Donax,trunculus,36.25,-5.25,7300:465:1,1.00
Donax,trunculus,35.75,-6.25,7300:456:3,1.00
Donax,trunculus,35.25,-6.25,7300:456:1,1.00
Donax,trunculus,35.75,-5.75,7300:455:4,1.00
Donax,trunculus,35.75,-5.25,7300:455:3,1.00
Donax,trunculus,35.25,-5.25,7300:455:1,1.00
Donax,trunculus,39.75,-0.25,7300:390:3,1.00
Donax,trunculus,39.25,-0.25,7300:390:1,1.00
Donax,trunculus,38.75,-0.25,7300:380:3,1.00
Donax,trunculus,38.25,-0.75,7300:380:2,1.00
Donax,trunculus,38.25,-0.25,7300:380:1,1.00
Donax,trunculus,37.75,-1.25,7300:371:3,1.00
Donax,trunculus,37.25,-1.75,7300:371:2,1.00
Donax,trunculus,37.25,-1.25,7300:371:1,1.00
Donax,trunculus,37.75,-0.75,7300:370:4,1.00
Donax,trunculus,36.75,-4.75,7300:364:4,1.00
Donax,trunculus,36.75,-4.25,7300:364:3,1.00
Donax,trunculus,36.25,-4.75,7300:364:2,1.00
Donax,trunculus,36.75,-3.75,7300:363:4,1.00
Donax,trunculus,36.75,-3.25,7300:363:3,1.00
Donax,trunculus,36.75,-2.75,7300:362:4,1.00
Donax,trunculus,36.75,-2.25,7300:362:3,1.00
Donax,trunculus,36.75,-1.75,7300:361:4,1.00
Donax,trunculus,35.25,-4.75,7300:354:2,1.00
Donax,trunculus,35.25,-4.25,7300:354:1,1.00
Donax,trunculus,35.25,-3.75,7300:353:2,1.00
Donax,trunculus,35.25,-3.25,7300:353:1,1.00
Donax,trunculus,35.75,-2.75,7300:352:4,1.00
Donax,trunculus,35.25,-2.75,7300:352:2,1.00
Donax,trunculus,35.25,-2.25,7300:352:1,1.00
Donax,trunculus,35.75,-1.25,7300:351:3,1.00
Donax,trunculus,35.25,-1.75,7300:351:2,1.00
Donax,trunculus,35.25,-1.25,7300:351:1,1.00
Donax,trunculus,35.75,-0.75,7300:350:4,1.00
Donax,trunculus,35.75,-0.25,7300:350:3,1.00
Donax,trunculus,34.75,-6.25,7300:246:3,1.00
Donax,trunculus,34.25,-6.75,7300:246:2,1.00
Donax,trunculus,33.25,-8.75,7300:238:2,1.00
Donax,trunculus,33.25,-8.25,7300:238:1,1.00
Donax,trunculus,33.75,-7.75,7300:237:4,1.00
Donax,trunculus,33.75,-7.25,7300:237:3,1.00
Donax,trunculus,33.75,-6.75,7300:236:4,1.00
Donax,trunculus,32.75,-9.25,7300:229:3,1.00
Donax,trunculus,32.25,-9.25,7300:229:1,1.00
Donax,trunculus,32.75,-8.75,7300:228:4,1.00
Donax,trunculus,31.75,-9.75,7300:219:4,1.00
Donax,trunculus,31.75,-9.25,7300:219:3,1.00
Donax,trunculus,31.25,-9.75,7300:219:2,1.00
Donax,trunculus,30.75,-9.75,7300:209:4,1.00
Donax,trunculus,30.25,-9.75,7300:209:2,1.00
Donax,trunculus,27.75,-15.25,7201:475:3,0.80
Donax,trunculus,25.25,-15.75,7201:455:2,0.90
Donax,trunculus,25.25,-15.25,7201:455:1,0.81
Donax,trunculus,29.25,-13.25,7201:393:1,0.99
Donax,trunculus,29.25,-11.25,7201:391:1,1.00
Donax,trunculus,29.75,-10.25,7201:390:3,1.00
Donax,trunculus,29.25,-10.75,7201:390:2,1.00
Donax,trunculus,29.25,-10.25,7201:390:1,1.00
Donax,trunculus,28.25,-14.25,7201:384:1,1.00
Donax,trunculus,28.75,-13.75,7201:383:4,1.00
Donax,trunculus,28.25,-13.75,7201:383:2,1.00
Donax,trunculus,28.25,-12.75,7201:382:2,1.00
Donax,trunculus,28.25,-12.25,7201:382:1,1.00
Donax,trunculus,28.75,-11.75,7201:381:4,1.00
Donax,trunculus,28.75,-11.25,7201:381:3,1.00
Donax,trunculus,28.25,-11.75,7201:381:2,1.00
Donax,trunculus,28.25,-11.25,7201:381:1,1.00
Donax,trunculus,28.75,-10.75,7201:380:4,1.00
Donax,trunculus,27.75,-13.25,7201:373:3,1.00
Donax,trunculus,27.25,-13.25,7201:373:1,1.00
Donax,trunculus,27.75,-12.75,7201:372:4,1.00
Donax,trunculus,26.75,-14.25,7201:364:3,1.00
Donax,trunculus,26.25,-14.75,7201:364:2,0.96
Donax,trunculus,26.25,-14.25,7201:364:1,0.95
Donax,trunculus,26.75,-13.75,7201:363:4,1.00
Donax,trunculus,26.75,-13.25,7201:363:3,0.96
Donax,trunculus,25.75,-14.75,7201:354:4,0.87
Donax,trunculus,25.25,-14.75,7201:354:2,0.82
Donax,trunculus,24.75,-16.25,7201:246:3,0.93
Donax,trunculus,24.25,-16.25,7201:246:1,0.86
Donax,trunculus,24.75,-15.75,7201:245:4,0.81
Donax,trunculus,24.25,-15.75,7201:245:2,0.82
Donax,trunculus,23.75,-16.25,7201:236:3,0.85
Donax,trunculus,23.25,-16.75,7201:236:2,0.84
Donax,trunculus,23.25,-16.25,7201:236:1,0.92
Donax,trunculus,23.75,-15.75,7201:235:4,0.80
Donax,trunculus,24.75,-14.75,7201:144:4,0.82
Donax,trunculus,29.75,-9.75,7200:499:4,1.00
Donax,trunculus,40.75,25.25,1402:205:3,0.84
Donax,trunculus,40.25,25.25,1402:205:1,0.88
Donax,trunculus,40.75,24.75,1402:104:4,0.91
Donax,trunculus,40.75,24.25,1402:104:3,0.94
Donax,trunculus,40.25,24.25,1402:104:1,0.99
Donax,trunculus,40.75,23.75,1402:103:4,0.99
Donax,trunculus,40.25,23.75,1402:103:2,1.00
Donax,trunculus,40.25,23.25,1402:103:1,1.00
Donax,trunculus,40.75,22.75,1402:102:4,1.00
Donax,trunculus,40.25,22.75,1402:102:2,1.00
Donax,trunculus,45.25,14.75,1401:354:2,1.00
Donax,trunculus,45.25,14.25,1401:354:1,1.00
Donax,trunculus,45.75,13.75,1401:353:4,1.00
Donax,trunculus,45.75,13.25,1401:353:3,0.95
Donax,trunculus,45.25,13.75,1401:353:2,1.00
Donax,trunculus,45.25,13.25,1401:353:1,1.00
Donax,trunculus,44.25,15.25,1401:245:1,1.00
Donax,trunculus,43.25,17.75,1401:237:2,1.00
Donax,trunculus,43.25,17.25,1401:237:1,1.00
Donax,trunculus,43.75,16.25,1401:236:3,1.00
Donax,trunculus,43.25,16.75,1401:236:2,1.00
Donax,trunculus,43.25,16.25,1401:236:1,1.00
Donax,trunculus,43.75,15.75,1401:235:4,1.00
Donax,trunculus,43.75,15.25,1401:235:3,1.00
Donax,trunculus,43.25,15.75,1401:235:2,1.00
Donax,trunculus,43.25,15.25,1401:235:1,1.00
Donax,trunculus,42.25,19.25,1401:229:1,1.00
Donax,trunculus,42.75,18.25,1401:228:3,1.00
Donax,trunculus,42.25,18.75,1401:228:2,1.00
Donax,trunculus,42.25,18.25,1401:228:1,1.00
Donax,trunculus,42.75,17.75,1401:227:4,1.00
Donax,trunculus,42.75,17.25,1401:227:3,1.00
Donax,trunculus,42.75,16.75,1401:226:4,1.00
Donax,trunculus,42.75,16.25,1401:226:3,1.00
Donax,trunculus,42.25,16.25,1401:226:1,1.00
Donax,trunculus,42.75,15.75,1401:225:4,1.00
Donax,trunculus,42.75,15.25,1401:225:3,1.00
Donax,trunculus,42.25,15.75,1401:225:2,1.00
Donax,trunculus,42.25,15.25,1401:225:1,1.00
Donax,trunculus,41.75,19.75,1401:219:4,1.00
Donax,trunculus,41.75,19.25,1401:219:3,1.00
Donax,trunculus,41.25,19.75,1401:219:2,1.00
Donax,trunculus,41.25,19.25,1401:219:1,1.00
Donax,trunculus,41.25,17.25,1401:217:1,1.00
Donax,trunculus,41.75,16.25,1401:216:3,1.00
Donax,trunculus,41.25,16.75,1401:216:2,1.00
Donax,trunculus,41.25,16.25,1401:216:1,1.00
Donax,trunculus,41.75,15.75,1401:215:4,1.00
Donax,trunculus,41.75,15.25,1401:215:3,1.00
Donax,trunculus,40.75,19.25,1401:209:3,1.00
Donax,trunculus,40.25,19.75,1401:209:2,1.00
Donax,trunculus,40.25,19.25,1401:209:1,1.00
Donax,trunculus,40.75,18.25,1401:208:3,1.00
Donax,trunculus,40.25,18.75,1401:208:2,1.00
Donax,trunculus,40.25,18.25,1401:208:1,1.00
Donax,trunculus,40.75,17.75,1401:207:4,1.00
Donax,trunculus,40.75,17.25,1401:207:3,1.00
Donax,trunculus,40.25,17.75,1401:207:2,0.94
Donax,trunculus,40.25,17.25,1401:207:1,0.95
Donax,trunculus,40.25,16.75,1401:206:2,0.92
Donax,trunculus,40.25,15.75,1401:205:2,1.00
Donax,trunculus,40.25,15.25,1401:205:1,1.00
Donax,trunculus,44.75,14.75,1401:144:4,1.00
Donax,trunculus,44.75,14.25,1401:144:3,1.00
Donax,trunculus,44.25,14.75,1401:144:2,1.00
Donax,trunculus,44.25,14.25,1401:144:1,1.00
Donax,trunculus,44.75,13.75,1401:143:4,1.00
Donax,trunculus,44.25,13.25,1401:143:1,1.00
Donax,trunculus,44.25,12.75,1401:142:2,1.00
Donax,trunculus,44.25,10.25,1401:140:1,0.99
Donax,trunculus,43.75,14.75,1401:134:4,1.00
Donax,trunculus,43.75,13.75,1401:133:4,1.00
Donax,trunculus,43.75,13.25,1401:133:3,1.00
Donax,trunculus,43.25,13.75,1401:133:2,1.00
Donax,trunculus,43.75,12.75,1401:132:4,1.00
Donax,trunculus,43.75,10.25,1401:130:3,1.00
Donax,trunculus,43.25,10.75,1401:130:2,1.00
Donax,trunculus,43.25,10.25,1401:130:1,1.00
Donax,trunculus,42.75,14.25,1401:124:3,1.00
Donax,trunculus,42.25,14.75,1401:124:2,1.00
Donax,trunculus,42.25,14.25,1401:124:1,1.00
Donax,trunculus,42.75,13.75,1401:123:4,1.00
Donax,trunculus,42.75,11.25,1401:121:3,1.00
Donax,trunculus,42.25,11.75,1401:121:2,1.00
Donax,trunculus,42.25,11.25,1401:121:1,1.00
Donax,trunculus,42.75,10.75,1401:120:4,1.00
Donax,trunculus,41.25,13.75,1401:113:2,1.00
Donax,trunculus,41.25,13.25,1401:113:1,1.00
Donax,trunculus,41.75,12.75,1401:112:4,1.00
Donax,trunculus,41.75,12.25,1401:112:3,1.00
Donax,trunculus,41.25,12.75,1401:112:2,1.00
Donax,trunculus,40.75,14.75,1401:104:4,1.00
Donax,trunculus,40.75,14.25,1401:104:3,1.00
Donax,trunculus,40.25,14.75,1401:104:2,0.95
Donax,trunculus,40.75,13.75,1401:103:4,1.00
Donax,trunculus,40.75,13.25,1401:103:3,0.87
Donax,trunculus,40.75,12.75,1401:102:4,0.82
Donax,trunculus,44.25,9.75,1400:249:2,1.00
Donax,trunculus,44.25,9.25,1400:249:1,0.80
Donax,trunculus,44.25,8.25,1400:248:1,1.00
Donax,trunculus,43.25,9.75,1400:239:2,0.82
Donax,trunculus,43.25,9.25,1400:239:1,0.80
Donax,trunculus,43.75,8.25,1400:238:3,1.00
Donax,trunculus,43.75,7.75,1400:237:4,1.00
Donax,trunculus,43.75,7.25,1400:237:3,1.00
Donax,trunculus,43.75,6.75,1400:236:4,1.00
Donax,trunculus,43.25,6.75,1400:236:2,0.83
Donax,trunculus,43.25,6.25,1400:236:1,1.00
Donax,trunculus,43.25,5.75,1400:235:2,1.00
Donax,trunculus,43.25,5.25,1400:235:1,1.00
Donax,trunculus,42.75,9.75,1400:229:4,1.00
Donax,trunculus,42.75,9.25,1400:229:3,1.00
Donax,trunculus,42.25,9.75,1400:229:2,0.80
Donax,trunculus,42.25,9.25,1400:229:1,0.92
Donax,trunculus,42.75,8.75,1400:228:4,0.96
Donax,trunculus,42.25,8.75,1400:228:2,0.92
Donax,trunculus,41.75,9.25,1400:219:3,0.88
Donax,trunculus,41.25,9.75,1400:219:2,0.88
Donax,trunculus,41.25,9.25,1400:219:1,1.00
Donax,trunculus,41.75,8.75,1400:218:4,0.89
Donax,trunculus,41.25,8.75,1400:218:2,1.00
Donax,trunculus,41.25,8.25,1400:218:1,0.86
Donax,trunculus,40.75,9.75,1400:209:4,0.88
Donax,trunculus,40.25,9.75,1400:209:2,0.84
Donax,trunculus,40.75,8.75,1400:208:4,1.00
Donax,trunculus,40.75,8.25,1400:208:3,1.00
Donax,trunculus,40.25,8.75,1400:208:2,1.00
Donax,trunculus,40.25,8.25,1400:208:1,1.00
Donax,trunculus,43.75,4.25,1400:134:3,1.00
Donax,trunculus,43.25,4.25,1400:134:1,0.92
Donax,trunculus,43.75,3.75,1400:133:4,1.00
Donax,trunculus,43.25,3.75,1400:133:2,1.00
Donax,trunculus,43.25,3.25,1400:133:1,1.00
Donax,trunculus,42.75,3.25,1400:123:3,1.00
Donax,trunculus,42.25,3.25,1400:123:1,1.00
Donax,trunculus,41.75,3.25,1400:113:3,1.00
Donax,trunculus,41.75,2.75,1400:112:4,1.00
Donax,trunculus,41.75,2.25,1400:112:3,1.00
Donax,trunculus,41.25,2.25,1400:112:1,1.00
Donax,trunculus,41.25,1.75,1400:111:2,1.00
Donax,trunculus,41.25,1.25,1400:111:1,1.00
Donax,trunculus,41.25,0.75,1400:110:2,1.00
Donax,trunculus,40.25,4.25,1400:104:1,1.00
Donax,trunculus,40.25,3.75,1400:103:2,1.00
Donax,trunculus,40.75,0.75,1400:100:4,0.99
Donax,trunculus,40.25,0.25,1400:100:1,1.00
Donax,trunculus,36.75,36.25,1303:466:3,0.98
Donax,trunculus,36.25,36.25,1303:466:1,0.90
Donax,trunculus,36.75,32.25,1303:362:3,0.92
Donax,trunculus,36.75,31.75,1303:361:4,0.88
Donax,trunculus,31.25,30.25,1303:110:1,0.80
Donax,trunculus,39.75,26.75,1302:496:4,0.92
Donax,trunculus,39.75,26.25,1302:496:3,0.93
Donax,trunculus,39.25,26.75,1302:496:2,1.00
Donax,trunculus,39.25,26.25,1302:496:1,1.00
Donax,trunculus,39.75,25.75,1302:495:4,0.94
Donax,trunculus,39.75,25.25,1302:495:3,0.99
Donax,trunculus,39.25,25.75,1302:495:2,1.00
Donax,trunculus,38.75,27.25,1302:487:3,1.00
Donax,trunculus,38.25,27.25,1302:487:1,1.00
Donax,trunculus,38.75,26.75,1302:486:4,1.00
Donax,trunculus,38.75,26.25,1302:486:3,1.00
Donax,trunculus,38.25,26.25,1302:486:1,1.00
Donax,trunculus,38.75,25.75,1302:485:4,1.00
Donax,trunculus,38.25,25.75,1302:485:2,1.00
Donax,trunculus,37.25,28.25,1302:478:1,1.00
Donax,trunculus,37.75,27.25,1302:477:3,0.90
Donax,trunculus,37.75,25.25,1302:475:3,1.00
Donax,trunculus,37.25,25.75,1302:475:2,0.87
Donax,trunculus,37.25,25.25,1302:475:1,1.00
Donax,trunculus,36.75,25.25,1302:465:3,1.00
Donax,trunculus,36.25,25.25,1302:465:1,0.97
Donax,trunculus,39.25,24.75,1302:394:2,1.00
Donax,trunculus,39.25,24.25,1302:394:1,0.97
Donax,trunculus,39.75,23.75,1302:393:4,1.00
Donax,trunculus,39.75,23.25,1302:393:3,1.00
Donax,trunculus,39.25,23.75,1302:393:2,1.00
Donax,trunculus,39.25,23.25,1302:393:1,1.00
Donax,trunculus,39.75,22.75,1302:392:4,1.00
Donax,trunculus,39.25,22.75,1302:392:2,1.00
Donax,trunculus,39.25,21.25,1302:391:1,1.00
Donax,trunculus,39.75,20.25,1302:390:3,1.00
Donax,trunculus,39.25,20.75,1302:390:2,1.00
Donax,trunculus,39.25,20.25,1302:390:1,1.00
Donax,trunculus,38.75,24.75,1302:384:4,1.00
Donax,trunculus,38.75,24.25,1302:384:3,0.97
Donax,trunculus,38.25,24.75,1302:384:2,1.00
Donax,trunculus,38.25,24.25,1302:384:1,1.00
Donax,trunculus,38.75,23.75,1302:383:4,1.00
Donax,trunculus,38.75,23.25,1302:383:3,1.00
Donax,trunculus,38.25,23.75,1302:383:2,1.00
Donax,trunculus,38.25,23.25,1302:383:1,1.00
Donax,trunculus,38.75,22.75,1302:382:4,1.00
Donax,trunculus,38.25,22.75,1302:382:2,1.00
Donax,trunculus,38.25,22.25,1302:382:1,1.00
Donax,trunculus,38.75,21.25,1302:381:3,1.00
Donax,trunculus,38.25,21.75,1302:381:2,1.00
Donax,trunculus,38.25,21.25,1302:381:1,1.00
Donax,trunculus,38.75,20.75,1302:380:4,1.00
Donax,trunculus,38.25,20.75,1302:380:2,1.00
Donax,trunculus,38.25,20.25,1302:380:1,0.96
Donax,trunculus,37.75,24.75,1302:374:4,1.00
Donax,trunculus,37.75,24.25,1302:374:3,1.00
Donax,trunculus,37.25,24.75,1302:374:2,1.00
Donax,trunculus,37.25,24.25,1302:374:1,0.99
Donax,trunculus,37.75,23.75,1302:373:4,1.00
Donax,trunculus,37.75,23.25,1302:373:3,1.00
Donax,trunculus,37.25,23.75,1302:373:2,1.00
Donax,trunculus,37.25,23.25,1302:373:1,1.00
Donax,trunculus,37.75,22.75,1302:372:4,1.00
Donax,trunculus,37.25,22.75,1302:372:2,1.00
Donax,trunculus,37.25,22.25,1302:372:1,1.00
Donax,trunculus,37.75,21.75,1302:371:4,1.00
Donax,trunculus,37.75,21.25,1302:371:3,1.00
Donax,trunculus,37.25,21.75,1302:371:2,1.00
Donax,trunculus,37.25,21.25,1302:371:1,1.00
Donax,trunculus,37.75,20.75,1302:370:4,1.00
Donax,trunculus,36.75,24.75,1302:364:4,1.00
Donax,trunculus,36.75,24.25,1302:364:3,0.99
Donax,trunculus,36.75,23.75,1302:363:4,0.99
Donax,trunculus,36.75,23.25,1302:363:3,1.00
Donax,trunculus,36.25,23.25,1302:363:1,1.00
Donax,trunculus,36.75,22.75,1302:362:4,1.00
Donax,trunculus,36.75,22.25,1302:362:3,1.00
Donax,trunculus,36.25,22.75,1302:362:2,0.99
Donax,trunculus,36.25,22.25,1302:362:1,0.98
Donax,trunculus,36.75,21.75,1302:361:4,1.00
Donax,trunculus,35.75,24.25,1302:354:3,1.00
Donax,trunculus,35.75,23.75,1302:353:4,1.00
Donax,trunculus,35.75,23.25,1302:353:3,1.00
Donax,trunculus,31.25,29.75,1302:219:2,0.81
Donax,trunculus,31.25,28.25,1302:218:1,0.84
Donax,trunculus,31.25,27.75,1302:217:2,0.91
Donax,trunculus,31.25,27.25,1302:217:1,0.90
Donax,trunculus,31.25,26.75,1302:216:2,0.89
Donax,trunculus,32.75,22.75,1302:122:4,0.84
Donax,trunculus,32.75,22.25,1302:122:3,0.92
Donax,trunculus,32.75,21.75,1302:121:4,1.00
Donax,trunculus,32.75,21.25,1302:121:3,1.00
Donax,trunculus,32.75,20.75,1302:120:4,1.00
Donax,trunculus,32.75,20.25,1302:120:3,1.00
Donax,trunculus,32.25,20.25,1302:120:1,1.00
Donax,trunculus,31.75,20.25,1302:110:3,1.00
Donax,trunculus,31.25,20.25,1302:110:1,1.00
Donax,trunculus,30.75,20.25,1302:100:3,1.00
Donax,trunculus,39.75,19.75,1301:499:4,1.00
Donax,trunculus,39.75,19.25,1301:499:3,1.00
Donax,trunculus,39.25,19.75,1301:499:2,1.00
Donax,trunculus,39.75,18.25,1301:498:3,0.99
Donax,trunculus,39.75,17.25,1301:497:3,0.96
Donax,trunculus,39.25,17.25,1301:497:1,0.98
Donax,trunculus,39.75,16.75,1301:496:4,0.92
Donax,trunculus,39.25,16.25,1301:496:1,1.00
Donax,trunculus,39.75,15.75,1301:495:4,0.83
Donax,trunculus,38.75,17.25,1301:487:3,1.00
Donax,trunculus,38.75,16.75,1301:486:4,1.00
Donax,trunculus,38.75,16.25,1301:486:3,1.00
Donax,trunculus,38.25,16.75,1301:486:2,1.00
Donax,trunculus,38.25,16.25,1301:486:1,1.00
Donax,trunculus,38.75,15.75,1301:485:4,1.00
Donax,trunculus,38.75,15.25,1301:485:3,0.90
Donax,trunculus,38.25,15.75,1301:485:2,1.00
Donax,trunculus,38.25,15.25,1301:485:1,1.00
Donax,trunculus,37.75,16.25,1301:476:3,1.00
Donax,trunculus,37.75,15.75,1301:475:4,1.00
Donax,trunculus,37.75,15.25,1301:475:3,1.00
Donax,trunculus,37.25,15.25,1301:475:1,1.00
Donax,trunculus,36.75,15.25,1301:465:3,1.00
Donax,trunculus,38.75,14.75,1301:384:4,0.89
Donax,trunculus,38.75,14.25,1301:384:3,0.90
Donax,trunculus,38.25,14.75,1301:384:2,0.96
Donax,trunculus,38.25,14.25,1301:384:1,0.98
Donax,trunculus,38.25,13.75,1301:383:2,0.93
Donax,trunculus,38.25,13.25,1301:383:1,0.95
Donax,trunculus,38.25,12.75,1301:382:2,1.00
Donax,trunculus,38.25,12.25,1301:382:1,0.94
Donax,trunculus,37.25,14.25,1301:374:1,1.00
Donax,trunculus,37.75,13.25,1301:373:3,0.99
Donax,trunculus,37.25,13.75,1301:373:2,1.00
Donax,trunculus,37.25,13.25,1301:373:1,1.00
Donax,trunculus,37.75,12.75,1301:372:4,0.97
Donax,trunculus,37.75,12.25,1301:372:3,0.92
Donax,trunculus,37.25,11.25,1301:371:1,0.89
Donax,trunculus,37.25,10.75,1301:370:2,1.00
Donax,trunculus,37.25,10.25,1301:370:1,1.00
Donax,trunculus,36.75,14.75,1301:364:4,1.00
Donax,trunculus,36.75,14.25,1301:364:3,1.00
Donax,trunculus,36.25,14.25,1301:364:1,1.00
Donax,trunculus,36.75,12.25,1301:362:3,0.94
Donax,trunculus,36.75,11.75,1301:361:4,0.91
Donax,trunculus,36.75,11.25,1301:361:3,0.91
Donax,trunculus,36.75,10.75,1301:360:4,1.00
Donax,trunculus,36.75,10.25,1301:360:3,1.00
Donax,trunculus,36.25,10.75,1301:360:2,1.00
Donax,trunculus,35.75,14.75,1301:354:4,1.00
Donax,trunculus,35.75,14.25,1301:354:3,1.00
Donax,trunculus,35.75,12.75,1301:352:4,0.94
Donax,trunculus,35.75,12.25,1301:352:3,0.93
Donax,trunculus,35.25,12.75,1301:352:2,0.95
Donax,trunculus,35.75,11.25,1301:351:3,1.00
Donax,trunculus,35.25,11.75,1301:351:2,1.00
Donax,trunculus,35.25,11.25,1301:351:1,1.00
Donax,trunculus,35.75,10.75,1301:350:4,1.00
Donax,trunculus,32.25,19.75,1301:229:2,1.00
Donax,trunculus,32.25,15.25,1301:225:1,1.00
Donax,trunculus,31.75,19.75,1301:219:4,1.00
Donax,trunculus,31.25,19.75,1301:219:2,1.00
Donax,trunculus,31.25,17.75,1301:217:2,1.00
